"issue_key","issuetype","sprint_name","created","reporter","assignee","priority","SP_CHANGER","summary","description","storypoints","Tinprogress_proportion","Tassignee_proportion","Tsprint_proportion","isValid_inprogress","isValid_sprint","isValid_assignee","T1","T2","T3","T4","T5","T_sp_first","T_sp_second","T_sprint","T_sprint_plus_1hr","T_assignee","T_assignee_plus_1hr","T_inprogress","T_inprogress_plus_1hr","sp_estimator","T_infochange_start","T_sp","T_sp_year","T_sp_last","T_sp_after_sprint","last_summary","last_description","firststorypoints","sp_change","sp_sprint","sp_change_count","sp_diff_percent","count_comment_before","count_summ_before","info_change"
"USERGRID-895","Story","Usergrid 27","2015-07-28T20:20:17.000+0000","djohnson","djohnson","Major","","Convert Usergrid docs & Update for 2.0: Org & App Management","",3.0,-1.0,0.0717689443898326,0.0717533018176668,False,True,True,1438114817000.0,-1.0,-1.0,1439328551000.0,1439329451000.0,1438201953000.0,-1.0,1438201971000.0,1438205571000.0,1438201990000.0,1438205590000.0,-1.0,-1.0,"djohnson",1438205571000.0,1438201953000.0,45,1438201953000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Org & App Management, User Management","",3.0,False,3.0,0,0.0,0,0,True
"USERGRID-894","Story","Usergrid 27","2015-07-28T20:20:11.000+0000","djohnson","djohnson","Major","","Convert Usergrid docs & Update for 2.0: Counters & Events","",3.0,-1.0,0.1436539466030855,0.143604514169807,False,True,True,1438114811000.0,-1.0,-1.0,1438720800000.0,1438721700000.0,1438201947000.0,-1.0,1438201963000.0,1438205563000.0,1438201993000.0,1438205593000.0,-1.0,-1.0,"djohnson",1438205563000.0,1438201947000.0,45,1438201947000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Counters & Events","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-893","Story","Usergrid 27","2015-07-28T20:19:54.000+0000","djohnson","djohnson","Minor","","Convert Usergrid docs & Update for 2.0: Asset & File Mgmt and Geolocation","",3.0,-1.0,0.0028313452333201,0.0028302072066869,False,True,True,1438114794000.0,-1.0,-1.0,1468868886000.0,1468869786000.0,1438180096000.0,-1.0,1438201837000.0,1438205437000.0,1438201872000.0,1438205472000.0,-1.0,-1.0,"djohnson",1438205437000.0,1438180096000.0,45,1438180096000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Asset & File Mgmt and Geolocation","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-892","Story","Usergrid 27","2015-07-28T20:19:38.000+0000","djohnson","djohnson","Major","","Convert Usergrid docs & Update for 2.0: Security & Auth and User Mgmt","",3.0,-1.0,0.170481084520139,0.1703949493466451,False,True,True,1438114778000.0,-1.0,-1.0,1438624703000.0,1438625603000.0,1438180091000.0,-1.0,1438201820000.0,1438205420000.0,1438201864000.0,1438205464000.0,-1.0,-1.0,"djohnson",1438205420000.0,1438180091000.0,45,1438180091000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Security & Auth and User Mgmt","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-891","Story","Usergrid 27","2015-07-28T20:19:16.000+0000","djohnson","djohnson","Minor","","Convert Usergrid docs & Update for 2.0: Push Notifications","",3.0,-1.0,0.0049907604503159,0.0049874375925781,False,True,True,1438114756000.0,-1.0,-1.0,1455568711000.0,1455569611000.0,1438180059000.0,-1.0,1438201811000.0,1438205411000.0,1438201869000.0,1438205469000.0,-1.0,-1.0,"djohnson",1438205411000.0,1438180059000.0,45,1438180059000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Push Notifications","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-890","Story","Usergrid 27","2015-07-28T20:19:00.000+0000","djohnson","djohnson","Major","","Convert Usergrid docs & Update for 2.0: Data Storage, Queries and Connections","",3.0,0.1368732418078277,0.1368654113068519,0.1704191079884813,True,True,True,1438114740000.0,1438184658000.0,1438188258000.0,1438624663000.0,1438625563000.0,1438180054000.0,-1.0,1438201794000.0,1438205394000.0,1438184654000.0,1438188254000.0,1438184658000.0,1438188258000.0,"djohnson",1438205394000.0,1438180054000.0,45,1438180054000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Data Storage, Queries and Connections","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-889","Story","Usergrid 27","2015-07-28T20:18:45.000+0000","djohnson","djohnson","Major","","Convert Usergrid docs & Update for 2.0: Introduction & Getting Started","",3.0,0.1368752373383652,0.1368634927594671,0.1704432012590188,True,True,True,1438114725000.0,1438184651000.0,1438188251000.0,1438624699000.0,1438625599000.0,1438180029000.0,-1.0,1438201800000.0,1438205400000.0,1438184645000.0,1438188245000.0,1438184651000.0,1438188251000.0,"djohnson",1438205400000.0,1438180029000.0,45,1438180029000.0,-1.0,"Convert Usergrid docs & Update for 2.0: Introduction & Getting Started","",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-882","Story","Usergrid 26","2015-07-28T17:22:50.000+0000","safeldm","safeldm","Major","","Release 2.0 with Admin email fixes","",3.0,8.200055104370302e-06,0.0,0.0,True,True,True,1438104170000.0,1438104175000.0,1438107775000.0,1438713022000.0,1438713922000.0,1438104170000.0,-1.0,1438104170000.0,1438107770000.0,1438104170000.0,1438107770000.0,1438104175000.0,1438107775000.0,"safeldm",1438107770000.0,1438104170000.0,45,1438104170000.0,-1.0,"Release 2.0 with Admin email fixes","",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-880","Story","Usergrid 26","2015-07-27T16:20:33.000+0000","safeldm","safeldm","Major","","Refactor Serialization in Core and move it down to corepersistence","move all serialization down to low levels",5.0,0.1037908641838263,0.0,0.0,True,True,True,1438014033000.0,1438023383000.0,1438026983000.0,1438103218000.0,1438104118000.0,1438014033000.0,-1.0,1438014033000.0,1438017633000.0,1438014033000.0,1438017633000.0,1438023383000.0,1438026983000.0,"safeldm",1438017633000.0,1438014033000.0,45,1438014033000.0,-1.0,"Refactor Serialization in Core and move it down to corepersistence","move all serialization down to low levels",5.0,False,5.0,0,0.0,-1,0,False
"USERGRID-878","Story","Usergrid 26","2015-07-23T16:24:55.000+0000","safeldm","safeldm","Major","safeldm","Investigate Serialization issue for Notifications","",3.0,2.255636977784795e-05,0.0,0.0,True,True,True,1437668695000.0,1437668703000.0,1437672303000.0,1438022462000.0,1438023362000.0,1437668695000.0,1438023377000.0,1437668695000.0,1437672295000.0,1437668695000.0,1437672295000.0,1437668703000.0,1437672303000.0,"safeldm",1437672295000.0,1437668695000.0,45,1437668695000.0,1438023377000.0,"Investigate Serialization issue for Notifications","",1.0,True,1.0,1,0.0,0,0,False
"USERGRID-877","Story","Usergrid 27","2015-07-23T15:04:39.000+0000","djohnson","djohnson","Major","","Start Usergrid graduation process","1. update status page to include all users
2. create DRAFT Top Level Project resolution
3. start discussion on dev list",3.0,0.0004566513710624,0.0,0.0002615769989581,True,True,True,1437663879000.0,1437664085000.0,1437667685000.0,1438114089000.0,1438114989000.0,1437663982000.0,-1.0,1437663997000.0,1437667597000.0,1437663879000.0,1437667479000.0,1437664085000.0,1437667685000.0,"djohnson",1437667597000.0,1437663982000.0,45,1437663982000.0,-1.0,"Start Usergrid graduation process","1. update status page to include all users
2. create DRAFT Top Level Project resolution
3. start discussion on dev list",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-876","Story","On Deck","2015-07-22T21:00:59.000+0000","jeffreyawest","djohnson","Major","","[SPIKE] Review 'ignored tests'","Hopefully there's nothing bad in there.",3.0,-1.0,0.9334050079976416,0.933326293161522,False,True,True,1437598859000.0,-1.0,-1.0,1447862860000.0,1447863760000.0,1447180157000.0,-1.0,1447179361000.0,1447182961000.0,1447180169000.0,1447183769000.0,-1.0,-1.0,"jeffreyawest",1447182961000.0,1447180157000.0,45,1447180157000.0,-1.0,"[SPIKE] Review 'ignored tests'","Hopefully there's nothing bad in there.",3.0,False,3.0,0,0.0,0,0,False
"USERGRID-875","Story","Usergrid 26","2015-07-22T20:47:20.000+0000","jeffreyawest","David Johnson","Major","","Test and Validate Multi-Region Indexing","1) Ensure that the indexes (including buckets) can get created in region n+1
2) Ensure that read/write aliases get created in region n+1
3) Ensure that queries in both regions return the same data
4) Attempt to quantify the latency of a PUT in region A making it to Region B and being indexed in region B

Coming out of this we need a guide for setting up region N+1",1.0,-1.0,0.3192791340980611,7.40195580820898e-06,False,False,True,1437598040000.0,-1.0,-1.0,1439488532000.0,1439489432000.0,1438201935000.0,-1.0,1437598054000.0,1437601654000.0,1438201922000.0,1438205522000.0,-1.0,-1.0,"jeffreyawest",1437601654000.0,1437598040000.0,45,1438201935000.0,-1.0,"Test and Validate Multi-Region Indexing","1) Ensure that the indexes (including buckets) can get created in region n+1
2) Ensure that read/write aliases get created in region n+1
3) Ensure that queries in both regions return the same data
4) Attempt to quantify the latency of a PUT in region A making it to Region B and being indexed in region B

Coming out of this we need a guide for setting up region N+1",1.0,False,1.0,0,0.0,0,1,False
"USERGRID-872","Bug","On Deck","2015-07-22T12:38:07.000+0000","djohnson","djohnson","Minor","djohnson","Fix and prune Usergrid tools in 2.1","The Usergrid tools are broken in a variety of ways in the two-dot-o and two-dot-o-dev brands. The tools do not compile. Many rely on outdated 1.0 concepts. Many are obsolete.

1. Delete any obsolete tools
2. Make all tools compile",3.0,0.0006499253516485,0.0006497177740848,0.6299617870463159,False,False,False,1437568687000.0,1437578080000.0,1437581680000.0,1452020216000.0,1452021116000.0,1447092357000.0,1447098476000.0,1446673165000.0,1446676765000.0,1437578077000.0,1437581677000.0,1437578080000.0,1437581680000.0,"djohnson",1446676765000.0,1437568687000.0,45,1447098476000.0,1447098476000.0,"Fix and prune Usergrid tools in 2.1","The Usergrid tools are broken in a variety of ways in the two-dot-o and two-dot-o-dev brands. The tools do not compile. Many rely on outdated 1.0 concepts. Many are obsolete.

1. Delete any obsolete tools
2. Make all tools compile",2.0,True,2.0,1,50.0,0,1,False
"USERGRID-869","Story","Usergrid 25","2015-07-20T18:01:35.000+0000","greyes","greyes","Major","","Asset creation when using S3BinaryStore doesn't function","When creating an asset the following call works in 1.0 usergrid.

curl -X POST -F name='example' -F file=@example.jpg 'https://localhost:8080/temp/test?access_token=<token>'

properly uploading the asset. In 2.1 however the following gets returned. 

{""error"":""uncaught"",""timestamp"":1437415007666,""duration"":0,""error_description"":""Internal Server Error"",""exception"":""org.apache.usergrid.rest.exceptions.UncaughtException"",""error_id"":""b0c5930c-2f08-11e5-818e-060beb1b9051""}%
",5.0,9.73373371424678e-05,0.0,0.0,True,True,True,1437415295000.0,1437415355000.0,1437418955000.0,1438030808000.0,1438031708000.0,1437415295000.0,-1.0,1437415295000.0,1437418895000.0,1437415295000.0,1437418895000.0,1437415355000.0,1437418955000.0,"greyes",1437418895000.0,1437415295000.0,45,1437415295000.0,-1.0,"Asset creation when using S3BinaryStore doesn't function","When creating an asset the following call works in 1.0 usergrid.

curl -X POST -F name='example' -F file=@example.jpg 'https://localhost:8080/temp/test?access_token=<token>'

properly uploading the asset. In 2.1 however the following gets returned. 

{""error"":""uncaught"",""timestamp"":1437415007666,""duration"":0,""error_description"":""Internal Server Error"",""exception"":""org.apache.usergrid.rest.exceptions.UncaughtException"",""error_id"":""b0c5930c-2f08-11e5-818e-060beb1b9051""}%
",5.0,False,5.0,0,0.0,0,0,False
"USERGRID-862","Story","","2015-07-16T17:06:15.000+0000","greyes","greyes","Major","","Confirm that date fields are not created in 2.1 ","",1.0,0.9561388261197056,0.0,-1.0,True,False,True,1437066375000.0,1437082877000.0,1437083634000.0,1437082734000.0,1437083634000.0,1437066375000.0,-1.0,-1.0,-1.0,1437066375000.0,1437069975000.0,1437082877000.0,1437083634000.0,"greyes",-1.0,-1.0,0,1437066375000.0,-1.0,"Confirm that date fields are not created in 2.1 ","",-1.0,False,-1.0,0,-1.0,0,0,False
"USERGRID-861","Story","Usergrid 25","2015-07-15T20:49:04.000+0000","jeffreyawest","","Major","","Test and Profile performance of ExportApp tool","This tool is designed to export from 1.0 with the intent of using the resulting entities and collections in 2.x and higher.  However, this data will be imported using the API so it is not import-to-2.x specific.",5.0,-1.0,0.3098820210260707,6.966119503780087e-05,False,True,True,1436993344000.0,-1.0,-1.0,1437509231000.0,1437510131000.0,1436993417000.0,-1.0,1436993380000.0,1436996980000.0,1437153487000.0,1437157087000.0,-1.0,-1.0,"jeffreyawest",1436996980000.0,1436993417000.0,45,1436993417000.0,-1.0,"Test and Profile performance of ExportApp tool","This tool is designed to export from 1.0 with the intent of using the resulting entities and collections in 2.x and higher.  However, this data will be imported using the API so it is not import-to-2.x specific.",5.0,False,5.0,0,0.0,0,2,False
"USERGRID-860","Story","Usergrid 25","2015-07-15T20:00:24.000+0000","jeffreyawest","safeldm","Blocker","","QL for contains 'text*' does not appear to work","select * where title contains 'ta*' does not work (at all) as documented here:
http://apigee.com/docs/app-services/content/working-queries",3.0,0.0027914499476396,7.956818388825264e-05,9.557394012626584e-06,True,True,True,1436990424000.0,1437063150000.0,1437066750000.0,1463042651000.0,1463043551000.0,1436992644000.0,-1.0,1436990673000.0,1436994273000.0,1436992497000.0,1436996097000.0,1437063150000.0,1437066750000.0,"jeffreyawest",1436994273000.0,1436992644000.0,45,1436992644000.0,-1.0,"QL for contains 'text*' does not appear to work","select * where title contains 'ta*' does not work (at all) as documented here:
http://apigee.com/docs/app-services/content/working-queries",3.0,False,3.0,0,0.0,-1,0,False
"USERGRID-858","Bug","Double Check","2015-07-15T17:34:42.000+0000","brandonshelley","","Minor","","Notifications POST throwing NPE","{code}curl -X POST -d '{ ""payloads"": { ""apple-dev"": ""Hello World!"" } }' 'https://api.usergrid.com/brandon.apigee/baas-integration-tests/devices/*/notifications?client_id=redacted&client_secret=redacted'{code}

throws:

{code}{
  ""error"": ""runtime"",
  ""timestamp"": 1436981233645,
  ""duration"": 0,
  ""exception"": ""java.lang.RuntimeException"",
  ""error_description"": ""java.lang.NullPointerException""
}{code}

1) According to docs, it should work: http://apigee.com/docs/app-services/content/creating-and-managing-notifications

2) If it doesn't and isn't supposed to, it shouldn't throw an NPE.

Note that a notifier with a sandbox cert has been created with the name 'apple-dev'.

---
UPDATE

It does work with {code}/devices;ql=select */notifications{code}

we should address this but also update the documentation to reflect the way in which it works.

---
UPDATE

It also appears that although the NPE is returned via the API, a notification *is* created in /notifications. In this particular test, there were no devices in the /devices collection:

{code}{
  ""uuid"": ""11c5e62a-2a84-11e5-af28-65b8f0f35f5f"",
  ""type"": ""notifications"",
  ""created"": 1436918242690,
  ""modified"": 1436918242690,
  ""payloads"": {
    ""apple-dev"": ""Hello World!""
  },
  ""debug"": false,
  ""state"": ""CREATED"",
  ""metadata"": {
    ""path"": ""/notifications/11c5e62a-2a84-11e5-af28-65b8f0f35f5f"",
    ""collections"": {
      ""receipts"": ""/notifications/11c5e62a-2a84-11e5-af28-65b8f0f35f5f/receipts""
    }
  }
}{code}",2.0,0.9952495959783648,0.9952494682295372,0.6457664262156946,True,False,True,1436981682000.0,1452563032000.0,1452566632000.0,1452636503000.0,1452637403000.0,1452563065000.0,-1.0,1447091621000.0,1447095221000.0,1452563030000.0,1452566630000.0,1452563032000.0,1452566632000.0,"brandonshelley",1447095221000.0,1436981682000.0,45,1452563065000.0,-1.0,"Notifications POST throwing NPE","{code}curl -X POST -d '{ ""payloads"": { ""apple-dev"": ""Hello World!"" } }' 'https://api.usergrid.com/brandon.apigee/baas-integration-tests/devices/*/notifications?client_id=redacted&client_secret=redacted'{code}

throws:

{code}{
  ""error"": ""runtime"",
  ""timestamp"": 1436981233645,
  ""duration"": 0,
  ""exception"": ""java.lang.RuntimeException"",
  ""error_description"": ""java.lang.NullPointerException""
}{code}

1) According to docs, it should work: http://apigee.com/docs/app-services/content/creating-and-managing-notifications

2) If it doesn't and isn't supposed to, it shouldn't throw an NPE.

Note that a notifier with a sandbox cert has been created with the name 'apple-dev'.

---
UPDATE

It does work with {code}/devices;ql=select */notifications{code}

we should address this but also update the documentation to reflect the way in which it works.

---
UPDATE

It also appears that although the NPE is returned via the API, a notification *is* created in /notifications. In this particular test, there were no devices in the /devices collection:

{code}{
  ""uuid"": ""11c5e62a-2a84-11e5-af28-65b8f0f35f5f"",
  ""type"": ""notifications"",
  ""created"": 1436918242690,
  ""modified"": 1436918242690,
  ""payloads"": {
    ""apple-dev"": ""Hello World!""
  },
  ""debug"": false,
  ""state"": ""CREATED"",
  ""metadata"": {
    ""path"": ""/notifications/11c5e62a-2a84-11e5-af28-65b8f0f35f5f"",
    ""collections"": {
      ""receipts"": ""/notifications/11c5e62a-2a84-11e5-af28-65b8f0f35f5f/receipts""
    }
  }
}{code}",2.0,False,2.0,0,0.0,0,2,False
