"issue_key","issuetype","sprint_name","created","reporter","assignee","summary","description","storypoints","Tinprogress_proportion","Tassignee_proportion","Tsprint_proportion","isValid_inprogress","isValid_sprint","isValid_assignee","T1","T2","T3","T4","T5","T_sp_first","T_sp_second","T_sprint","T_sprint_plus_1hr","T_assignee","T_assignee_plus_1hr","T_inprogress","T_inprogress_plus_1hr","sp_estimator","T_infochange_start","T_sp","T_sp_year","T_sp_last","T_sp_after_sprint","last_summary","last_description","firststorypoints","sp_change","sp_sprint","sp_change_count","sp_diff_percent","count_comment_before","count_summ_before","info_change"
"XD-3636","Story","Sprint 60","2015-10-21T21:53:01.000+0000","sabby","aclement","Add support for global ""options"" in DSL","As a Flo user, I'd like to have {{timeout}} and {{pollInterval}} as global options at the DSL level, so I can override the defaults at will. ",1.0,1.166102186830301e-05,1.166102186830301e-05,0.0,True,True,True,1445464381000.0,1445464390000.0,1445467990000.0,1446235283000.0,1446236183000.0,1445464381000.0,-1.0,1445464381000.0,1445467981000.0,1445464390000.0,1445467990000.0,1445464390000.0,1445467990000.0,"sabby",1445467981000.0,1445464381000.0,45,1445464381000.0,-1.0,"Add support for global ""options"" in DSL","As a Flo user, I'd like to have {{timeout}} and {{pollInterval}} as global options at the DSL level, so I can override the defaults at will. ",1.0,False,1.0,0,0.0,0,0,False
"XD-3633","Story","Sprint 60","2015-10-19T22:31:37.000+0000","sabby","eric.bottard","Add SFTP source to default registry","As a user, I'd like to use SFTP source module, so I can create streaming pipeline with it. However, I cannot see SFTP as OOTB module listed on: {{module list}} and as well as the module bits are not available in [maven repo|http://repo.spring.io/libs-snapshot/org/springframework/cloud/stream/module/]. ",1.0,-1.0,0.0,0.0,False,True,True,1445293897000.0,-1.0,-1.0,1445329989000.0,1445330889000.0,1445293897000.0,-1.0,1445293897000.0,1445297497000.0,1445293897000.0,1445297497000.0,-1.0,-1.0,"sabby",1445297497000.0,1445293897000.0,45,1445293897000.0,-1.0,"Add SFTP source to default registry","As a user, I'd like to use SFTP source module, so I can create streaming pipeline with it. However, I cannot see SFTP as OOTB module listed on: {{module list}} and as well as the module bits are not available in [maven repo|http://repo.spring.io/libs-snapshot/org/springframework/cloud/stream/module/]. ",1.0,False,1.0,0,0.0,0,0,False
"XD-3629","Bug","Sprint 60","2015-10-19T16:50:50.000+0000","sabby","","Add support for namenode HA via Ambari plugin","As a user, I'd like to enable HA on {{namenode}} without having to enable custom configuration. 

More details [here|https://github.com/spring-projects/spring-xd-ambari/issues/6].",3.0,-1.0,0.0625796453128733,0.0,False,True,True,1445273450000.0,-1.0,-1.0,1446477894000.0,1446478794000.0,1445273450000.0,-1.0,1445273450000.0,1445277050000.0,1445348880000.0,1445352480000.0,-1.0,-1.0,"sabby",1445277050000.0,1445273450000.0,45,1445273450000.0,-1.0,"Turning on HA via Ambari plugin requires custom configuration","As a user, I'd like to enable HA on {{namenode}} without having to enable custom configuration. 

More details [here|https://github.com/spring-projects/spring-xd-ambari/issues/6].",3.0,False,3.0,0,0.0,0,0,True
"XD-3627","Story","Sprint 60","2015-10-19T16:02:05.000+0000","sabby","","Get rid of XDRuntimeException","As a developer, I'd like to get rid off {{XDRuntimeException}} from XD.",1.0,0.2169642149100704,0.2169642149100704,0.0,True,True,True,1445270525000.0,1445440155000.0,1445443755000.0,1446051459000.0,1446052359000.0,1445270525000.0,-1.0,1445270525000.0,1445274125000.0,1445440155000.0,1445443755000.0,1445440155000.0,1445443755000.0,"sabby",1445274125000.0,1445270525000.0,45,1445270525000.0,-1.0,"Get rid of XDRuntimeException","As a developer, I'd like to get rid off {{XDRuntimeException}} from XD.",1.0,False,1.0,0,0.0,-1,0,False
"XD-3622","Story","Sprint 60","2015-10-18T14:48:21.000+0000","sabby","","Port File as s-c-s source","As a developer, I'd like to port {{file}} module from XD to s-c-s repo, so I can use it as {{source}} module to build streaming pipeline.",3.0,0.1089598063197399,0.1089598063197399,0.0,True,True,True,1445179701000.0,1445283755000.0,1445287355000.0,1446133777000.0,1446134677000.0,1445179701000.0,-1.0,1445179701000.0,1445183301000.0,1445283755000.0,1445287355000.0,1445283755000.0,1445287355000.0,"sabby",1445183301000.0,1445179701000.0,45,1445179701000.0,-1.0,"Port File as s-c-s source","As a developer, I'd like to port {{file}} module from XD to s-c-s repo, so I can use it as {{source}} module to build streaming pipeline.",3.0,False,3.0,0,0.0,-1,0,False
"XD-3621","Bug","Sprint 61","2015-10-16T16:44:02.000+0000","mbogoevici","mbogoevici","Add support for custom headers with the Kafka bus","Currently, the Kafka Message Bus does not have the ability to configure a set of custom headers to persist in the `embeddedHeaders` mode (only the message-bus specific) message headers are persisted. ",3.0,0.9915569958737648,0.0035988543938015,0.9915373419359348,True,True,True,1445013842000.0,1446830071000.0,1446833671000.0,1446844636000.0,1446845536000.0,1445013842000.0,-1.0,1446830035000.0,1446833635000.0,1445020434000.0,1445024034000.0,1446830071000.0,1446833671000.0,"mbogoevici",1446833635000.0,1445013842000.0,45,1445013842000.0,-1.0,"Add support for custom headers with the Kafka bus","Currently, the Kafka Message Bus does not have the ability to configure a set of custom headers to persist in the `embeddedHeaders` mode (only the message-bus specific) message headers are persisted. ",3.0,False,3.0,0,0.0,-1,1,False
"XD-3619","Story","Sprint 60","2015-10-14T23:26:03.000+0000","sabby","","Study YARN SPI gaps","As a s-c-d user, I'd like to deploy data flow on YARN, so I can reuse the existing Hadoop cluster and leverage data flow features to build streaming or batch pipelines.",2.0,0.9999846833278024,0.9272552888104416,0.0,True,True,True,1444865163000.0,1446236197000.0,1446236218000.0,1446235318000.0,1446236218000.0,1444865163000.0,1445264884000.0,1444865163000.0,1444868763000.0,1446136481000.0,1446140081000.0,1446236197000.0,1446236218000.0,"sabby",1444868763000.0,1444865163000.0,45,1445264884000.0,1445264884000.0,"Study YARN SPI gaps","As a s-c-d user, I'd like to deploy data flow on YARN, so I can reuse the existing Hadoop cluster and leverage data flow features to build streaming or batch pipelines.",3.0,True,3.0,1,-33.33333333333333,-1,0,False
"XD-3617","Story","Sprint 59","2015-10-14T14:51:41.000+0000","thomas.risberg","thomas.risberg","Update build to use SHDP 2.3.0.RC1","",2.0,0.4918746701781901,0.4918746701781901,0.8728305739269386,True,True,True,1444834301000.0,1444934034000.0,1444937634000.0,1445036162000.0,1445037062000.0,1444834301000.0,-1.0,1445011277000.0,1445014877000.0,1444934034000.0,1444937634000.0,1444934034000.0,1444937634000.0,"thomas.risberg",1445014877000.0,1444834301000.0,45,1444834301000.0,-1.0,"Update build to use SHDP 2.3.0.RC1","",2.0,False,2.0,0,0.0,-1,0,False
"XD-3616","Story","Sprint 60","2015-10-14T11:12:09.000+0000","eric.bottard","","Add standardized way to pass props from Deployers/Admin to ModuleLauncher","There is a need to customize the ModuleLauncher behavior (itself, NOT pass options to modules that are launched, which is already supported) for example to set the location of the maven repository.

",3.0,0.3882042614957293,0.1937185421265014,0.1644381906305982,True,True,True,1444821129000.0,1445870607000.0,1445874207000.0,1447523646000.0,1447524546000.0,1444821129000.0,-1.0,1445265674000.0,1445269274000.0,1445344831000.0,1445348431000.0,1445870607000.0,1445874207000.0,"eric.bottard",1445269274000.0,1444821129000.0,45,1444821129000.0,-1.0,"Add standardized way to pass props from Deployers/Admin to ModuleLauncher","There is a need to customize the ModuleLauncher behavior (itself, NOT pass options to modules that are launched, which is already supported) for example to set the location of the maven repository.

",3.0,False,3.0,0,0.0,0,0,False
"XD-3610","Bug","Sprint 60","2015-10-13T01:04:44.000+0000","mbogoevici","","Kafka source and sink headers shouldn't interfere with bus functionality","The Kafka sink should not make use of the message headers sent by the Kafka receivers in the Kafka bus. 

Similarly, the headers received from the Kafka source should not be propagated when sending to the Kakfa bus. 

https://github.com/spring-projects/spring-xd/issues/1804",1.0,0.2890191703754231,0.2890191703754231,0.1810425832173083,True,True,True,1444698284000.0,1445615182000.0,1445618782000.0,1447869831000.0,1447870731000.0,1444698284000.0,1446478261000.0,1445272632000.0,1445276232000.0,1445615182000.0,1445618782000.0,1445615182000.0,1445618782000.0,"mbogoevici",1445276232000.0,1444698284000.0,45,1446478261000.0,1446478261000.0,"Kafka source and sink headers shouldn't interfere with bus functionality","The Kafka sink should not make use of the message headers sent by the Kafka receivers in the Kafka bus. 

Similarly, the headers received from the Kafka source should not be propagated when sending to the Kakfa bus. 

https://github.com/spring-projects/spring-xd/issues/1804",3.0,True,3.0,1,-66.66666666666666,-1,2,False
"XD-3602","Story","Sprint 59","2015-10-07T19:58:48.000+0000","sabby","grussell","Port Log as s-c-s sink","As a developer, I'd like to port {{Log}} module from XD to s-c-s repo, so I can use it as {{sink}} modules to build streaming pipeline.",2.0,0.0009526644834772,0.0009526644834772,0.0,True,True,True,1444247928000.0,1444248072000.0,1444251672000.0,1444398183000.0,1444399083000.0,1444247928000.0,-1.0,1444247928000.0,1444251528000.0,1444248072000.0,1444251672000.0,1444248072000.0,1444251672000.0,"sabby",1444251528000.0,1444247928000.0,45,1444247928000.0,-1.0,"Port Log as s-c-s sink","As a developer, I'd like to port {{Log}} module from XD to s-c-s repo, so I can use it as {{sink}} modules to build streaming pipeline.",2.0,False,2.0,0,0.0,0,1,False
"XD-3601","Story","Sprint 60","2015-10-07T17:50:58.000+0000","eric.bottard","","JMX MBean name clash when using labels","We need to make sure that JMX MBean names are unique, even in the case of labeled modules.

The following stream fails for example: ""http | filter | filter2: filter | log""

A good candidate could be stream name (group) + module label.",3.0,0.8827954461497128,0.8827954461497128,3.93166439640351e-05,True,True,True,1444240258000.0,1445318025000.0,1445321625000.0,1445460215000.0,1445461115000.0,1444240258000.0,-1.0,1444240306000.0,1444243906000.0,1445318025000.0,1445321625000.0,1445318025000.0,1445321625000.0,"eric.bottard",1444243906000.0,1444240258000.0,45,1444240258000.0,-1.0,"JMX MBean name clash when using labels with s-c-d deployment","We need to make sure that JMX MBean names are unique, even in the case of labeled modules.

The following stream fails for example: ""http | filter | filter2: filter | log""

A good candidate could be stream name (group) + module label.",3.0,False,3.0,0,0.0,0,0,True
"XD-3598","Bug","Sprint 59","2015-10-07T15:02:03.000+0000","grussell","grussell","Set Bean Name in ConsumerEndpointFactoryBean","{{LocalMessageBus}} and {{CompositeModule}}.",1.0,0.0066844842223739,0.0,0.0,True,True,True,1444230123000.0,1444237036000.0,1444240636000.0,1445263409000.0,1445264309000.0,1444230123000.0,-1.0,1444230123000.0,1444233723000.0,1444230123000.0,1444233723000.0,1444237036000.0,1444240636000.0,"grussell",1444233723000.0,1444230123000.0,45,1444230123000.0,-1.0,"Set Bean Name in ConsumerEndpointFactoryBean","{{LocalMessageBus}} and {{CompositeModule}}.",1.0,False,1.0,0,0.0,-1,0,False
"XD-3597","Story","Sprint 59","2015-10-06T15:46:36.000+0000","mbogoevici","mbogoevici","Separate Lifecycle of Input and Output adapter endpoints","Described in https://github.com/spring-cloud/spring-cloud-stream/issues/144

As a developer, I want Input enpoints to be started after all the beans in the context, so that received messages can be delivered to components. 
",3.0,0.4684607732895078,4.324885390537151e-05,0.0630027679266499,True,True,True,1444146396000.0,1444233050000.0,1444236650000.0,1444330472000.0,1444331372000.0,1444146396000.0,-1.0,1444158050000.0,1444161650000.0,1444146404000.0,1444150004000.0,1444233050000.0,1444236650000.0,"mbogoevici",1444161650000.0,1444146396000.0,45,1444146396000.0,-1.0,"Separate Lifecycle of Input and Output adapter endpoints","Described in https://github.com/spring-cloud/spring-cloud-stream/issues/144

As a developer, I want Input enpoints to be started after all the beans in the context, so that received messages can be delivered to components. 
",3.0,False,3.0,0,0.0,-1,0,False
"XD-3596","Story","Sprint 59","2015-10-06T14:58:53.000+0000","sabby","mark.fisher","Prevent streams with duplicate name","As a s-c-d user, I should be prevented from creating streams with duplicate name. I'd expect streams to have unique names all the time. ",1.0,0.0008601739462869,0.0,0.0,True,True,True,1444143533000.0,1444143542000.0,1444147142000.0,1444153096000.0,1444153996000.0,1444143533000.0,1444143659000.0,1444143533000.0,1444147133000.0,1444143533000.0,1444147133000.0,1444143542000.0,1444147142000.0,"sabby",1444147133000.0,1444143659000.0,45,1444143659000.0,-1.0,"Prevent streams with duplicate name","As a s-c-d user, I should be prevented from creating streams with duplicate name. I'd expect streams to have unique names all the time. ",1.0,False,1.0,0,0.0,0,1,False
"XD-3595","Story","Sprint 59","2015-10-06T14:42:48.000+0000","sabby","mark.fisher","Add test coverage for StreamController","As a s-c-d developer, I'd like to add test coverage for {{StreamController}}, so I can verify API contracts at build time. ",3.0,0.0013108450581141,0.0,0.0,True,True,True,1444142568000.0,1444142583000.0,1444146183000.0,1444153111000.0,1444154011000.0,1444142568000.0,-1.0,1444142568000.0,1444146168000.0,1444142568000.0,1444146168000.0,1444142583000.0,1444146183000.0,"sabby",1444146168000.0,1444142568000.0,45,1444142568000.0,-1.0,"Add test coverage for StreamController","As a s-c-d developer, I'd like to add test coverage for {{StreamController}}, so I can verify API contracts at build time. ",3.0,False,3.0,0,0.0,0,0,False
"XD-3594","Story","Sprint 59","2015-10-05T22:45:31.000+0000","sabby","mark.fisher","Add support for named channels","As an s-c-d user, I'd like to have the option to use _named channels_, so I can create streaming pipelines without source or sink modules. ",3.0,3.470173855710171e-05,0.0,0.0,True,True,True,1444085131000.0,1444085136000.0,1444088736000.0,1444228316000.0,1444229216000.0,1444085131000.0,-1.0,1444085131000.0,1444088731000.0,1444085131000.0,1444088731000.0,1444085136000.0,1444088736000.0,"sabby",1444088731000.0,1444085131000.0,45,1444085131000.0,-1.0,"Add support for named channels","As an s-c-d user, I'd like to have the option to use _named channels_, so I can create streaming pipelines without source or sink modules. ",3.0,False,3.0,0,0.0,0,0,False
"XD-3593","Story","Sprint 59","2015-10-05T22:38:13.000+0000","sabby","","Add support to register artifacts as libraries","As a SCDF user, I want to be able to register artifacts as libraries, so that I can reference them in include and exclude statements.",2.0,0.487934598808749,0.4879313318854329,0.0,True,True,True,1444084693000.0,1444831473000.0,1444835073000.0,1445614285000.0,1445615185000.0,1444084693000.0,-1.0,1444084693000.0,1444088293000.0,1444831468000.0,1444835068000.0,1444831473000.0,1444835073000.0,"sabby",1444088293000.0,1444084693000.0,45,1444084693000.0,-1.0,"Add support to register artifacts as libraries","As a SCDF user, I want to be able to register artifacts as libraries, so that I can reference them in include and exclude statements.",2.0,False,2.0,0,0.0,0,0,False
"XD-3589","Story","Sprint 59","2015-10-05T17:40:45.000+0000","grenfro","grenfro","Create Composed Job Module ","h2. Narrative
As an XD developer, I need to be able to create a composed job module as XML from the DSL an store it in the Module File repository. 
While the user uses the composed job as if it is a normal job including seeing only the DSL.  In the background the JobFactory will deploy the composed job module.  
* When the user destroys the job the module will be deleted from the file module repository.
* When the user creates the job a module will be created in the file Module repository.
h2. Back story
For the composed job story, we need to create a ""real"" job module to be expressed in XML, so that we can take advantage of the job execution tasklet in XD-3556, so that each job can be executed as a step in the composed job.",8.0,0.1892352695483315,0.0,0.0002398188165196,True,True,True,1444066845000.0,1444326451000.0,1444330051000.0,1445437814000.0,1445438714000.0,1444066845000.0,-1.0,1444067174000.0,1444070774000.0,1444066845000.0,1444070445000.0,1444326451000.0,1444330051000.0,"grenfro",1444070774000.0,1444066845000.0,45,1444066845000.0,-1.0,"Create Composed Job Module ","h2. Narrative
As an XD developer, I need to be able to create a composed job module as XML from the DSL an store it in the Module File repository. 
While the user uses the composed job as if it is a normal job including seeing only the DSL.  In the background the JobFactory will deploy the composed job module.  
* When the user destroys the job the module will be deleted from the file module repository.
* When the user creates the job a module will be created in the file Module repository.
h2. Back story
For the composed job story, we need to create a ""real"" job module to be expressed in XML, so that we can take advantage of the job execution tasklet in XD-3556, so that each job can be executed as a step in the composed job.",8.0,False,8.0,0,0.0,-1,1,False
