"issue_key","commentId","created","author_username","issue_reporter","issue_created"
"USERGRID-192",14100580,"2014-08-18T12:21:59.270+0000","djohnson","djohnson","2014-07-14T13:21:47.000+0000"
"USERGRID-1120",15277131,"2016-05-09T21:57:05.682+0000","greyes","djohnson","2015-11-17T15:48:31.000+0000"
"USERGRID-1120",15402870,"2016-08-01T21:36:28.917+0000","githubbot","djohnson","2015-11-17T15:48:31.000+0000"
"USERGRID-1120",15410070,"2016-08-05T21:10:14.546+0000","githubbot","djohnson","2015-11-17T15:48:31.000+0000"
"USERGRID-37",14281095,"2015-01-17T01:14:18.961+0000","rockerston","rockerston","2014-01-28T19:11:16.000+0000"
"USERGRID-151",14019098,"2014-06-05T18:53:43.723+0000","aweeraman","aweeraman","2014-05-18T19:03:50.000+0000"
"USERGRID-145",14001124,"2014-05-18T16:37:17.302+0000","yigits","yigits","2014-05-16T16:02:01.000+0000"
"USERGRID-35",14095896,"2014-08-13T18:38:54.533+0000","stliu","rockerston","2014-01-28T19:08:46.000+0000"
"USERGRID-35",14095964,"2014-08-13T19:16:52.227+0000","tnine","rockerston","2014-01-28T19:08:46.000+0000"
"USERGRID-35",14725820,"2015-09-01T18:11:14.130+0000","jeffreyawest","rockerston","2014-01-28T19:08:46.000+0000"
"USERGRID-35",15088478,"2016-01-08T00:31:46.811+0000","greyes","rockerston","2014-01-28T19:08:46.000+0000"
"USERGRID-21",13974900,"2014-04-19T16:11:20.176+0000","pahan","rockerston","2014-01-28T00:45:03.000+0000"
"USERGRID-21",14900846,"2015-09-21T15:41:47.530+0000","jeffreyawest","rockerston","2014-01-28T00:45:03.000+0000"
"USERGRID-621",14531472,"2015-05-06T21:34:14.425+0000","safeldm","jeffreyawest","2015-05-06T00:37:33.000+0000"
"USERGRID-609",14524133,"2015-05-01T22:25:52.259+0000","greyes","safeldm","2015-04-28T22:16:25.000+0000"
"USERGRID-609",14527409,"2015-05-04T21:59:41.787+0000","githubbot","safeldm","2015-04-28T22:16:25.000+0000"
"USERGRID-609",14531581,"2015-05-06T22:36:06.145+0000","githubbot","safeldm","2015-04-28T22:16:25.000+0000"
"USERGRID-184",14046172,"2014-06-27T17:29:29.846+0000","amuramoto","amuramoto","2014-06-27T16:04:34.000+0000"
"USERGRID-184",14076353,"2014-07-28T16:33:26.383+0000","amuramoto","amuramoto","2014-06-27T16:04:34.000+0000"
"USERGRID-351",15176671,"2016-03-02T23:05:23.216+0000","mrusso","djohnson","2015-01-16T17:22:51.000+0000"
"USERGRID-345",14371958,"2015-03-20T19:49:12.849+0000","githubbot","greyes","2015-01-10T00:00:29.000+0000"
"USERGRID-423",15477681,"2016-09-09T17:36:25.746+0000","asinha","greyes","2015-02-26T19:11:43.000+0000"
"USERGRID-423",15477944,"2016-09-09T18:49:42.587+0000","mrusso","greyes","2015-02-26T19:11:43.000+0000"
"USERGRID-379",14303519,"2015-02-03T16:21:12.600+0000","jb","djohnson","2015-02-03T16:13:31.000+0000"
"USERGRID-379",14577443,"2015-06-08T16:35:35.017+0000","jeffreyawest","djohnson","2015-02-03T16:13:31.000+0000"
"USERGRID-1320",15589423,"2016-10-19T18:07:44.264+0000","githubbot","djohnson","2016-10-19T17:33:42.000+0000"
"USERGRID-1320",15592406,"2016-10-20T17:22:24.193+0000","githubbot","djohnson","2016-10-19T17:33:42.000+0000"
"USERGRID-1320",15804706,"2017-01-06T14:58:26.337+0000","djohnson","djohnson","2016-10-19T17:33:42.000+0000"
"USERGRID-392",14326532,"2015-02-18T20:46:41.617+0000","tnine","rockerston","2015-02-16T17:33:53.000+0000"
"USERGRID-392",14337078,"2015-02-25T19:59:13.177+0000","safeldm","rockerston","2015-02-16T17:33:53.000+0000"
"USERGRID-543",15213551,"2016-03-27T17:23:22.019+0000","mrusso","jeffreyawest","2015-04-04T18:28:01.000+0000"
"USERGRID-225",14158304,"2014-10-03T18:29:15.226+0000","githubbot","djohnson","2014-08-31T19:56:46.000+0000"
"USERGRID-225",14209046,"2014-11-13T01:19:46.892+0000","githubbot","djohnson","2014-08-31T19:56:46.000+0000"
"USERGRID-225",14209054,"2014-11-13T01:22:28.730+0000","githubbot","djohnson","2014-08-31T19:56:46.000+0000"
"USERGRID-1268",15235042,"2016-04-11T12:49:50.662+0000","djohnson","djohnson","2016-02-22T15:48:00.000+0000"
"USERGRID-1268",15235046,"2016-04-11T12:53:24.718+0000","djohnson","djohnson","2016-02-22T15:48:00.000+0000"
"USERGRID-219",14104105,"2014-08-20T16:41:54.465+0000","githubbot","lewismc","2014-08-20T06:25:46.000+0000"
"USERGRID-580",15382899,"2016-07-18T19:26:51.077+0000","djohnson","djohnson","2015-04-20T15:29:22.000+0000"
"USERGRID-580",15382900,"2016-07-18T19:26:58.737+0000","djohnson","djohnson","2015-04-20T15:29:22.000+0000"
"USERGRID-594",14509904,"2015-04-23T21:55:15.747+0000","jeffreyawest","jeffreyawest","2015-04-23T21:54:19.000+0000"
"USERGRID-1283",15276919,"2016-05-09T20:01:32.005+0000","djohnson","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15285227,"2016-05-16T20:27:40.396+0000","githubbot","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15300110,"2016-05-25T14:15:43.327+0000","githubbot","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15300113,"2016-05-25T14:16:27.229+0000","githubbot","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15314210,"2016-06-03T14:46:29.157+0000","githubbot","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15317021,"2016-06-06T19:09:46.726+0000","djohnson","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15317022,"2016-06-06T19:09:57.506+0000","djohnson","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1283",15317029,"2016-06-06T19:13:02.805+0000","djohnson","djohnson","2016-05-09T19:17:20.000+0000"
"USERGRID-1297",15365234,"2016-07-06T22:20:14.663+0000","mrusso","mrusso","2016-06-03T14:57:17.000+0000"
"USERGRID-1056",14977098,"2015-10-27T20:28:37.616+0000","mrusso","mrusso","2015-10-21T17:12:55.000+0000"
"USERGRID-966",14725685,"2015-09-01T16:55:52.555+0000","mdunker","jeffreyawest","2015-08-28T17:58:36.000+0000"
"USERGRID-966",14903454,"2015-09-22T21:18:11.678+0000","jeffreyawest","jeffreyawest","2015-08-28T17:58:36.000+0000"
"USERGRID-797",14625562,"2015-07-13T23:29:03.265+0000","greyes","brandonshelley","2015-07-10T20:10:46.000+0000"
"USERGRID-1043",15129383,"2016-02-02T23:58:45.922+0000","mrusso","jeffreyawest","2015-10-01T04:56:14.000+0000"
"USERGRID-740",14645169,"2015-07-28T23:08:11.917+0000","greyes","tnine","2015-06-09T23:37:48.000+0000"
"USERGRID-740",14645238,"2015-07-28T23:47:52.022+0000","githubbot","tnine","2015-06-09T23:37:48.000+0000"
"USERGRID-740",14645240,"2015-07-28T23:49:23.634+0000","greyes","tnine","2015-06-09T23:37:48.000+0000"
"USERGRID-740",14646635,"2015-07-29T19:26:39.898+0000","githubbot","tnine","2015-06-09T23:37:48.000+0000"
"USERGRID-998",14731449,"2015-09-04T21:22:53.992+0000","djohnson","jeffreyawest","2015-09-04T20:26:12.000+0000"
"USERGRID-998",15384833,"2016-07-19T20:54:06.896+0000","djohnson","jeffreyawest","2015-09-04T20:26:12.000+0000"
"USERGRID-998",15384834,"2016-07-19T20:54:13.272+0000","djohnson","jeffreyawest","2015-09-04T20:26:12.000+0000"
"USERGRID-1296",15317017,"2016-06-06T19:09:03.520+0000","djohnson","mrusso","2016-06-03T14:56:03.000+0000"
"USERGRID-1296",15317018,"2016-06-06T19:09:10.990+0000","djohnson","mrusso","2016-06-03T14:56:03.000+0000"
"USERGRID-581",14505241,"2015-04-21T16:43:21.699+0000","greyes","greyes","2015-04-20T22:48:30.000+0000"
"USERGRID-1241",15121982,"2016-01-28T17:56:14.670+0000","githubbot","mdunker","2016-01-28T00:22:14.000+0000"
"USERGRID-1241",15121984,"2016-01-28T17:57:56.592+0000","githubbot","mdunker","2016-01-28T00:22:14.000+0000"
"USERGRID-1241",15121988,"2016-01-28T18:01:29.110+0000","githubbot","mdunker","2016-01-28T00:22:14.000+0000"
"USERGRID-1241",15126529,"2016-02-01T16:46:50.776+0000","githubbot","mdunker","2016-01-28T00:22:14.000+0000"
"USERGRID-218",14103424,"2014-08-20T05:47:45.609+0000","githubbot","lewismc","2014-08-20T05:30:14.000+0000"
"USERGRID-218",14104104,"2014-08-20T16:41:25.927+0000","githubbot","lewismc","2014-08-20T05:30:14.000+0000"
"USERGRID-542",14485938,"2015-04-08T20:24:22.910+0000","greyes","greyes","2015-04-03T23:34:32.000+0000"
"USERGRID-224",14115714,"2014-08-29T19:39:46.959+0000","djohnson","bugg_tb","2014-08-29T19:13:55.000+0000"
"USERGRID-224",14115870,"2014-08-29T21:38:41.216+0000","djohnson","bugg_tb","2014-08-29T19:13:55.000+0000"
"USERGRID-224",14117972,"2014-09-02T07:17:34.835+0000","alex.proca@gmail.com","bugg_tb","2014-08-29T19:13:55.000+0000"
"USERGRID-224",14117974,"2014-09-02T07:19:41.830+0000","alex.proca@gmail.com","bugg_tb","2014-08-29T19:13:55.000+0000"
"USERGRID-224",14119826,"2014-09-03T12:48:23.858+0000","djohnson","bugg_tb","2014-08-29T19:13:55.000+0000"
"USERGRID-387",15034484,"2015-12-01T20:06:01.273+0000","greyes","greyes","2015-02-09T23:35:53.000+0000"
"USERGRID-393",14336740,"2015-02-25T16:47:38.142+0000","safeldm","safeldm","2015-02-17T19:10:25.000+0000"
"USERGRID-1321",15954993,"2017-04-04T11:00:16.411+0000","gtejasvi@gmail.com","jaskaran","2016-12-06T07:57:56.000+0000"
"USERGRID-1321",16281817,"2017-12-07T13:06:38.761+0000","prerak1992","jaskaran","2016-12-06T07:57:56.000+0000"
"USERGRID-1321",16281990,"2017-12-07T15:21:43.388+0000","jaskaran","jaskaran","2016-12-06T07:57:56.000+0000"
"USERGRID-422",14338925,"2015-02-26T19:04:40.051+0000","greyes","greyes","2015-02-26T18:00:15.000+0000"
"USERGRID-422",14339037,"2015-02-26T19:52:42.162+0000","greyes","greyes","2015-02-26T18:00:15.000+0000"
"USERGRID-422",14345732,"2015-03-03T21:07:12.283+0000","greyes","greyes","2015-02-26T18:00:15.000+0000"
"USERGRID-436",14903443,"2015-09-22T21:11:29.455+0000","jeffreyawest","rockerston","2015-02-27T22:12:14.000+0000"
"USERGRID-350",14275663,"2015-01-13T18:28:35.118+0000","johndament","szlacko","2015-01-13T18:22:19.000+0000"
"USERGRID-350",14278421,"2015-01-15T08:33:11.101+0000","szlacko","szlacko","2015-01-13T18:22:19.000+0000"
"USERGRID-185",14076352,"2014-07-28T16:31:45.688+0000","amuramoto","amuramoto","2014-06-30T16:25:28.000+0000"
"USERGRID-185",14136044,"2014-09-16T19:29:00.169+0000","amuramoto","amuramoto","2014-06-30T16:25:28.000+0000"
"USERGRID-191",14363401,"2015-03-16T16:03:52.257+0000","greyes","greyes","2014-07-11T16:12:33.000+0000"
"USERGRID-191",14363405,"2015-03-16T16:07:27.644+0000","greyes","greyes","2014-07-11T16:12:33.000+0000"
"USERGRID-608",14565071,"2015-05-29T17:06:46.572+0000","greyes","safeldm","2015-04-28T22:08:19.000+0000"
"USERGRID-20",13975167,"2014-04-20T15:58:40.280+0000","aweeraman","rockerston","2014-01-28T00:44:25.000+0000"
"USERGRID-20",13987803,"2014-05-02T15:30:05.215+0000","aweeraman","rockerston","2014-01-28T00:44:25.000+0000"
"USERGRID-146",14004740,"2014-05-21T15:03:00.242+0000","yigits","yigits","2014-05-16T16:14:03.000+0000"
"USERGRID-152",14001967,"2014-05-19T16:44:42.033+0000","fbicak","yigits","2014-05-19T15:12:19.000+0000"
"USERGRID-152",14001974,"2014-05-19T16:51:35.500+0000","tnine","yigits","2014-05-19T15:12:19.000+0000"
"USERGRID-152",14001975,"2014-05-19T16:52:41.155+0000","todd@spidertracks.co.nz","yigits","2014-05-19T15:12:19.000+0000"
"USERGRID-152",14001982,"2014-05-19T16:58:41.385+0000","fbicak","yigits","2014-05-19T15:12:19.000+0000"
"USERGRID-152",14005118,"2014-05-21T19:18:27.725+0000","yigits","yigits","2014-05-19T15:12:19.000+0000"
"USERGRID-34",14000186,"2014-05-16T19:28:37.533+0000","malaka","rockerston","2014-01-28T19:07:33.000+0000"
"USERGRID-34",14000190,"2014-05-16T19:31:20.662+0000","malaka","rockerston","2014-01-28T19:07:33.000+0000"
"USERGRID-634",14530754,"2015-05-06T15:36:49.284+0000","safeldm","jeffreyawest","2015-05-06T00:44:38.000+0000"
"USERGRID-1112",15014804,"2015-11-20T00:03:24.809+0000","mrusso","tnine","2015-11-13T18:37:28.000+0000"
"USERGRID-39",13893658,"2014-02-06T18:56:39.575+0000","malaka","rockerston","2014-01-28T19:40:54.000+0000"
"USERGRID-39",13897490,"2014-02-11T03:06:59.031+0000","rockerston","rockerston","2014-01-28T19:40:54.000+0000"
"USERGRID-39",13897491,"2014-02-11T03:07:19.942+0000","rsimpson@apigee.com","rockerston","2014-01-28T19:40:54.000+0000"
"USERGRID-39",13897492,"2014-02-11T03:07:20.723+0000","rsimpson@apigee.com","rockerston","2014-01-28T19:40:54.000+0000"
"USERGRID-1106",15018113,"2015-11-20T14:53:51.569+0000","djohnson","djohnson","2015-11-12T17:16:50.000+0000"
"USERGRID-1106",15018117,"2015-11-20T14:58:12.322+0000","githubbot","djohnson","2015-11-12T17:16:50.000+0000"
"USERGRID-1106",15022893,"2015-11-23T20:11:55.251+0000","githubbot","djohnson","2015-11-12T17:16:50.000+0000"
"USERGRID-1106",15022903,"2015-11-23T20:15:23.070+0000","djohnson","djohnson","2015-11-12T17:16:50.000+0000"
"USERGRID-11",13870005,"2014-01-13T21:23:43.841+0000","zznate","rockerston","2014-01-13T20:27:35.000+0000"
"USERGRID-11",14292113,"2015-01-26T17:16:06.331+0000","tnine","rockerston","2014-01-13T20:27:35.000+0000"
"USERGRID-177",14292096,"2015-01-26T17:11:09.639+0000","greyes","greyes","2014-06-14T05:33:19.000+0000"
"USERGRID-177",14363396,"2015-03-16T16:00:00.850+0000","greyes","greyes","2014-06-14T05:33:19.000+0000"
"USERGRID-163",14161206,"2014-10-06T23:26:23.570+0000","tnine","tnine","2014-06-03T17:46:04.000+0000"
"USERGRID-836",15158915,"2016-02-23T14:10:27.084+0000","djohnson","jeffreyawest","2015-07-13T03:30:37.000+0000"
"USERGRID-188",14068738,"2014-07-21T16:35:09.956+0000","tnine","tnine","2014-07-02T00:12:21.000+0000"
"USERGRID-349",14376423,"2015-03-23T19:15:32.957+0000","greyes","greyes","2015-01-10T00:10:39.000+0000"
"USERGRID-349",14649553,"2015-07-31T17:57:23.138+0000","greyes","greyes","2015-01-10T00:10:39.000+0000"
"USERGRID-1310",15419450,"2016-08-12T20:44:49.266+0000","ayesha12","djohnson","2016-07-19T15:01:15.000+0000"
"USERGRID-1304",15466617,"2016-09-06T06:42:58.513+0000","ayesha12","djohnson","2016-06-30T15:48:09.000+0000"
"USERGRID-1338",15891000,"2017-03-01T20:48:31.190+0000","asinha","brandonshelley","2017-03-01T20:01:09.000+0000"
"USERGRID-1338",15939890,"2017-03-24T06:16:13.189+0000","mrusso","brandonshelley","2017-03-01T20:01:09.000+0000"
"USERGRID-1338",15939898,"2017-03-24T06:21:53.163+0000","mrusso","brandonshelley","2017-03-01T20:01:09.000+0000"
"USERGRID-407",14624130,"2015-07-13T02:26:50.470+0000","jeffreyawest","tnine","2015-02-20T06:56:33.000+0000"
"USERGRID-361",14343674,"2015-03-02T20:00:44.165+0000","djohnson","rockerston","2015-01-22T01:39:23.000+0000"
"USERGRID-1270",15203618,"2016-03-21T01:24:46.163+0000","githubbot","mrusso","2016-03-18T22:20:02.000+0000"
"USERGRID-1270",15203620,"2016-03-21T01:33:41.256+0000","githubbot","mrusso","2016-03-18T22:20:02.000+0000"
"USERGRID-1270",15208832,"2016-03-23T17:34:46.994+0000","githubbot","mrusso","2016-03-18T22:20:02.000+0000"
"USERGRID-201",14363433,"2015-03-16T16:25:39.698+0000","greyes","greyes","2014-07-22T22:12:25.000+0000"
"USERGRID-567",14494145,"2015-04-14T14:02:34.445+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14494398,"2015-04-14T16:58:56.121+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14494563,"2015-04-14T18:41:14.250+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14494566,"2015-04-14T18:42:42.910+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14496365,"2015-04-15T15:29:43.704+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14496369,"2015-04-15T15:30:50.912+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14497031,"2015-04-15T21:20:48.404+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14498050,"2015-04-16T13:45:22.264+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14498192,"2015-04-16T15:46:08.040+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14498424,"2015-04-16T18:09:38.468+0000","githubbot","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14499828,"2015-04-17T13:35:16.315+0000","djohnson","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-567",14499829,"2015-04-17T13:35:34.488+0000","djohnson","djohnson","2015-04-10T13:36:32.000+0000"
"USERGRID-573",14498496,"2015-04-16T18:45:57.845+0000","greyes","greyes","2015-04-16T18:17:09.000+0000"
"USERGRID-573",14498518,"2015-04-16T18:59:35.142+0000","greyes","greyes","2015-04-16T18:17:09.000+0000"
"USERGRID-573",15113349,"2016-01-22T23:44:05.950+0000","greyes","greyes","2015-04-16T18:17:09.000+0000"
"USERGRID-598",14636859,"2015-07-22T12:44:10.746+0000","djohnson","safeldm","2015-04-28T15:38:29.000+0000"
"USERGRID-598",14636860,"2015-07-22T12:44:19.127+0000","djohnson","safeldm","2015-04-28T15:38:29.000+0000"
"USERGRID-759",14596958,"2015-06-23T01:05:09.731+0000","jeffreyawest","jeffreyawest","2015-06-17T23:09:24.000+0000"
"USERGRID-1066",14977096,"2015-10-27T20:27:00.041+0000","mrusso","tnine","2015-10-26T20:44:21.000+0000"
"USERGRID-765",14654408,"2015-08-04T21:45:22.782+0000","tnine","jeffreyawest","2015-06-23T22:28:44.000+0000"
"USERGRID-771",14637154,"2015-07-22T16:38:25.698+0000","safeldm","jeffreyawest","2015-06-26T13:57:25.000+0000"
"USERGRID-771",14637320,"2015-07-22T18:07:08.830+0000","githubbot","jeffreyawest","2015-06-26T13:57:25.000+0000"
"USERGRID-771",14637497,"2015-07-22T19:39:00.916+0000","githubbot","jeffreyawest","2015-06-26T13:57:25.000+0000"
"USERGRID-1099",14992453,"2015-11-05T20:52:42.147+0000","githubbot","djohnson","2015-11-05T18:56:04.000+0000"
"USERGRID-1099",15000807,"2015-11-11T18:04:57.010+0000","githubbot","djohnson","2015-11-05T18:56:04.000+0000"
"USERGRID-1099",15002473,"2015-11-12T17:24:50.626+0000","djohnson","djohnson","2015-11-05T18:56:04.000+0000"
"USERGRID-1099",15002474,"2015-11-12T17:24:57.993+0000","djohnson","djohnson","2015-11-05T18:56:04.000+0000"
"USERGRID-1098",15214890,"2016-03-28T21:02:59.431+0000","mrusso","mdunker","2015-11-04T22:25:20.000+0000"
"USERGRID-943",14737794,"2015-09-09T23:24:28.992+0000","karlunho","jeffreyawest","2015-08-25T20:21:39.000+0000"
"USERGRID-770",14627327,"2015-07-15T00:15:13.871+0000","mrusso","jeffreyawest","2015-06-25T14:27:57.000+0000"
"USERGRID-764",14631519,"2015-07-17T16:13:03.571+0000","brandonshelley","jeffreyawest","2015-06-23T22:26:44.000+0000"
"USERGRID-1073",14985503,"2015-11-02T16:40:42.158+0000","safeldm","tnine","2015-10-27T21:46:13.000+0000"
"USERGRID-1073",15025729,"2015-11-24T23:44:37.695+0000","mrusso","tnine","2015-10-27T21:46:13.000+0000"
"USERGRID-1067",14985495,"2015-11-02T16:37:30.114+0000","mdunker","tnine","2015-10-27T21:35:38.000+0000"
"USERGRID-758",14596226,"2015-06-22T16:59:07.414+0000","djohnson","jeffreyawest","2015-06-17T16:41:29.000+0000"
"USERGRID-758",14605635,"2015-06-29T13:59:48.251+0000","githubbot","jeffreyawest","2015-06-17T16:41:29.000+0000"
"USERGRID-758",14605637,"2015-06-29T14:00:48.876+0000","djohnson","jeffreyawest","2015-06-17T16:41:29.000+0000"
"USERGRID-758",14605656,"2015-06-29T14:13:42.726+0000","githubbot","jeffreyawest","2015-06-17T16:41:29.000+0000"
"USERGRID-758",14605738,"2015-06-29T15:11:45.020+0000","hudson","jeffreyawest","2015-06-17T16:41:29.000+0000"
"USERGRID-572",14507631,"2015-04-22T18:40:48.975+0000","githubbot","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-572",14514376,"2015-04-27T16:15:29.983+0000","githubbot","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-572",14515117,"2015-04-27T22:12:03.045+0000","githubbot","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-572",14529350,"2015-05-05T21:49:13.199+0000","jeffreyawest","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-572",14694298,"2015-08-12T22:21:58.920+0000","githubbot","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-572",14694299,"2015-08-12T22:22:04.480+0000","githubbot","jeffreyawest","2015-04-16T16:26:45.000+0000"
"USERGRID-214",14107307,"2014-08-22T19:07:05.032+0000","djohnson","djohnson","2014-08-14T02:08:26.000+0000"
"USERGRID-200",14301495,"2015-02-02T17:34:29.430+0000","greyes","greyes","2014-07-22T22:10:21.000+0000"
"USERGRID-1259",15470977,"2016-09-07T15:50:50.531+0000","mrusso","jaskaran","2016-02-12T06:48:41.000+0000"
"USERGRID-1259",15551552,"2016-10-06T10:17:33.550+0000","jaskaran","jaskaran","2016-02-12T06:48:41.000+0000"
"USERGRID-1259",15552554,"2016-10-06T17:16:18.662+0000","mrusso","jaskaran","2016-02-12T06:48:41.000+0000"
"USERGRID-566",14488622,"2015-04-10T00:29:03.772+0000","senthilkumar.kj","senthilkumar.kj","2015-04-10T00:22:37.000+0000"
"USERGRID-406",14332291,"2015-02-22T18:39:31.347+0000","tnine","djohnson","2015-02-19T21:39:10.000+0000"
"USERGRID-406",14341006,"2015-02-27T23:16:32.283+0000","jeffreyawest","djohnson","2015-02-19T21:39:10.000+0000"
"USERGRID-406",14341028,"2015-02-27T23:41:40.732+0000","todd@spidertracks.co.nz","djohnson","2015-02-19T21:39:10.000+0000"
"USERGRID-1339",15939906,"2017-03-24T06:31:19.433+0000","mrusso","brandonshelley","2017-03-01T20:46:55.000+0000"
"USERGRID-360",14313171,"2015-02-09T23:38:51.308+0000","greyes","rockerston","2015-01-20T21:48:13.000+0000"
"USERGRID-1",13832745,"2013-11-26T16:37:40.879+0000","zznate","zznate","2013-11-18T14:41:59.000+0000"
"USERGRID-412",14335129,"2015-02-24T17:33:17.834+0000","tnine","safeldm","2015-02-24T17:23:25.000+0000"
"USERGRID-1305",15367814,"2016-07-08T15:34:31.198+0000","mrusso","mrusso","2016-07-08T15:31:47.000+0000"
"USERGRID-348",14378897,"2015-03-24T23:16:20.153+0000","greyes","greyes","2015-01-10T00:07:46.000+0000"
"USERGRID-1311",15410092,"2016-08-05T21:25:26.130+0000","mrusso","andrewwlane","2016-07-20T13:18:35.000+0000"
"USERGRID-162",14016844,"2014-06-03T16:20:13.639+0000","greyes","greyes","2014-05-30T20:54:49.000+0000"
"USERGRID-162",14016876,"2014-06-03T17:02:00.100+0000","greyes","greyes","2014-05-30T20:54:49.000+0000"
"USERGRID-604",14559950,"2015-05-26T21:57:02.338+0000","jeffreyawest","safeldm","2015-04-28T21:54:42.000+0000"
"USERGRID-610",14529665,"2015-05-06T00:48:12.132+0000","jeffreyawest","safeldm","2015-04-29T20:49:56.000+0000"
"USERGRID-10",14027373,"2014-06-11T03:36:12.911+0000","pahan","rockerston","2013-12-30T20:25:37.000+0000"
"USERGRID-10",14027391,"2014-06-11T04:10:18.897+0000","rockerston","rockerston","2013-12-30T20:25:37.000+0000"
"USERGRID-10",14027417,"2014-06-11T05:04:17.007+0000","pahan","rockerston","2013-12-30T20:25:37.000+0000"
"USERGRID-10",14027980,"2014-06-11T16:33:05.216+0000","safeldm","rockerston","2013-12-30T20:25:37.000+0000"
"USERGRID-176",14031974,"2014-06-15T16:59:06.407+0000","greyes","greyes","2014-06-14T05:30:13.000+0000"
"USERGRID-176",14032596,"2014-06-16T16:06:54.744+0000","greyes","greyes","2014-06-14T05:30:13.000+0000"
"USERGRID-176",14363385,"2015-03-16T15:57:27.040+0000","greyes","greyes","2014-06-14T05:30:13.000+0000"
"USERGRID-38",14031036,"2014-06-13T19:20:02.390+0000","rockerston","rockerston","2014-01-28T19:40:28.000+0000"
"USERGRID-1113",15089841,"2016-01-08T20:02:27.366+0000","mrusso","djohnson","2015-11-17T14:20:13.000+0000"
"USERGRID-1113",15096724,"2016-01-13T18:19:59.307+0000","mrusso","djohnson","2015-11-17T14:20:13.000+0000"
"USERGRID-606",14528694,"2015-05-05T15:49:58.913+0000","tnine","safeldm","2015-04-28T22:05:05.000+0000"
"USERGRID-160",14903441,"2015-09-22T21:11:07.479+0000","jeffreyawest","rockerston","2014-05-30T02:09:19.000+0000"
"USERGRID-174",14029304,"2014-06-12T16:05:05.867+0000","tnine","tnine","2014-06-12T15:56:19.000+0000"
"USERGRID-438",14624132,"2015-07-13T02:36:11.066+0000","jeffreyawest","jeffreyawest","2015-02-27T23:17:06.000+0000"
"USERGRID-362",14376370,"2015-03-23T18:46:44.282+0000","greyes","rockerston","2015-01-22T04:29:20.000+0000"
"USERGRID-404",14335554,"2015-02-24T22:11:53.745+0000","tnine","greyes","2015-02-19T00:50:23.000+0000"
"USERGRID-404",15008698,"2015-11-17T14:09:38.958+0000","djohnson","greyes","2015-02-19T00:50:23.000+0000"
"USERGRID-3",13967135,"2014-04-11T21:41:55.734+0000","lgo","zznate","2013-11-18T14:44:17.000+0000"
"USERGRID-3",13967139,"2014-04-11T21:44:28.396+0000","lewismc","zznate","2013-11-18T14:44:17.000+0000"
"USERGRID-3",14076903,"2014-07-28T21:22:45.154+0000","rockerston","zznate","2013-11-18T14:44:17.000+0000"
"USERGRID-3",14077145,"2014-07-28T23:46:36.942+0000","lewismc","zznate","2013-11-18T14:44:17.000+0000"
"USERGRID-3",14103316,"2014-08-20T03:19:50.292+0000","rockerston","zznate","2013-11-18T14:44:17.000+0000"
"USERGRID-1273",15232363,"2016-04-08T15:48:09.650+0000","mdunker","mdunker","2016-04-07T03:15:37.000+0000"
"USERGRID-1267",15148977,"2016-02-16T17:45:21.863+0000","githubbot","djohnson","2016-02-16T17:40:52.000+0000"
"USERGRID-1267",15149441,"2016-02-16T22:28:29.475+0000","githubbot","djohnson","2016-02-16T17:40:52.000+0000"
"USERGRID-558",14646212,"2015-07-29T14:54:15.925+0000","mrusso","tnine","2015-04-07T22:33:07.000+0000"
"USERGRID-558",14653835,"2015-08-04T15:50:35.531+0000","tnine","tnine","2015-04-07T22:33:07.000+0000"
"USERGRID-558",14682015,"2015-08-11T16:15:55.192+0000","tnine","tnine","2015-04-07T22:33:07.000+0000"
"USERGRID-558",14682017,"2015-08-11T16:16:49.911+0000","tnine","tnine","2015-04-07T22:33:07.000+0000"
